transaction_id,account_id,transaction_date,transaction_type,description,transaction_amount,transaction_reference_id,utr_number
b6e035e2-731e-4bae-bdd2-b932fe26e3dd,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-05-29 13:54:33.000000,debit,IMPS OW - Vendor Wire Settlement,11845.77,REF5000000314,jhI5nAdyb1qOEjmcB3Jv711474
2aeab061-3a82-4b6e-b65b-a00259d2a95c,a0000011-0000-0000-0000-000000000011,2026-05-31 09:34:03.000000,credit,Cheque Deposit - Clearing Account,97207.12,REF5000000318,jhI5nAdyb1qOEjmcB3Jv401036
1005666d-70e4-4e63-a512-0565f25a80e7,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2026-05-31 10:49:08.000000,debit,NEFT - Operating Expenses - Office Lease,43055.68,REF5000000319,jhI5nAdyb1qOEjmcB3Jv570325
45c2842a-2d06-4846-b663-4f7bc00133eb,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2026-05-31 12:52:00.000000,credit,NEFT Inflow / SELECTION MALIGAI Vendor Settlement,4560.69,REF5000000317,jhI5nAdyb1qOEjmcB3Jv461264
260d6703-4006-4acb-82ab-ed4036b398c4,2d52dda2-d98a-4381-af80-45bdb173860c,2026-05-31 17:03:35.000000,debit,IMPS OW - Vendor Wire Settlement,80816.96,REF5000000316,jhI5nAdyb1qOEjmcB3Jv122827
1dd9cfe5-7903-4b5c-a5cb-8b9831771ac8,a0000012-0000-0000-0000-000000000012,2026-06-02 08:19:29.000000,debit,Payment to Cloud Infrastructure Services,19757.08,REF5000000322,jhI5nAdyb1qOEjmcB3Jv340820
4888bf81-34cc-4bd7-a5bc-1300014b430e,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2026-06-02 09:43:42.000000,debit,Payment to Cloud Infrastructure Services,41643.04,REF5000000320,jhI5nAdyb1qOEjmcB3Jv224395
f1bc2132-285f-400a-8e4d-699308b45960,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-06-02 15:22:09.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,42321.97,REF5000000323,jhI5nAdyb1qOEjmcB3Jv902674
c7e4f90d-ad4e-4490-bb0d-c776a1ea7554,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-06-02 16:25:33.000000,credit,IMPS Inward / Customer Collections / INET,72269.02,REF5000000321,jhI5nAdyb1qOEjmcB3Jv103642
3f4562a5-525a-4908-b15c-06ebba1542dc,acfbe204-7541-492c-a352-040aa984bedc,2026-06-04 20:42:26.000000,debit,Statutory Tax Payment / GST Portal Settlement,138375.66,REF5000000324,jhI5nAdyb1qOEjmcB3Jv116405
fbb22f42-6a56-443b-a458-207dca5f1050,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-06-06 09:06:38.000000,credit,Disbursement / ZBFLCTP / SELECTRICITY TWO PVT LTD,33077.08,REF5000000325,jhI5nAdyb1qOEjmcB3Jv151040
c0adec6b-c08d-4758-98b0-daee2a42c640,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-06-06 19:02:25.000000,debit,IMPS OW - Vendor Wire Settlement,12385.75,REF5000000326,jhI5nAdyb1qOEjmcB3Jv913761
1cb5cdad-bf36-4ec6-8bc6-7754a5da073e,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-06-08 16:18:14.000000,debit,Statutory Tax Payment / GST Portal Settlement,29705.25,REF5000000327,jhI5nAdyb1qOEjmcB3Jv805200
6cb317e1-b1b1-4490-96e5-91b8dcd90ca0,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-06-10 12:56:09.000000,debit,Payment to Cloud Infrastructure Services,16172.79,REF5000000328,jhI5nAdyb1qOEjmcB3Jv163918
6427d047-2400-464b-82bf-657a970cb050,acfbe204-7541-492c-a352-040aa984bedc,2026-06-10 13:41:42.000000,debit,NEFT - Operating Expenses - Office Lease,81873.45,REF5000000330,jhI5nAdyb1qOEjmcB3Jv536548
bc8d3d14-90b9-41ae-a418-8cf4f447f71b,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-06-10 17:56:47.000000,credit,IMPS Inward / Customer Collections / INET,21937.63,REF5000000329,jhI5nAdyb1qOEjmcB3Jv619696
2d988152-575c-4801-b105-2382badd45ae,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-06-12 09:34:46.000000,credit,NEFT Inflow / SELECTION MALIGAI Vendor Settlement,19661.14,REF5000000334,jhI5nAdyb1qOEjmcB3Jv734356
fe5aff50-b994-4415-98cb-572ee21f7273,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-06-12 10:24:15.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,31925.12,REF5000000333,jhI5nAdyb1qOEjmcB3Jv571635
9b4e8cdf-f2c7-4fe5-8531-e4b9ccd2766f,a0000011-0000-0000-0000-000000000011,2026-06-12 10:51:29.000000,credit,Disbursement / ZBFLCTP / SELECTRICITY TWO PVT LTD,46534.27,REF5000000332,jhI5nAdyb1qOEjmcB3Jv684357
6e79c737-74d1-4efd-a882-d81b0535faf7,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-06-12 12:24:11.000000,debit,Payment to Cloud Infrastructure Services,41145.01,REF5000000331,jhI5nAdyb1qOEjmcB3Jv415344
a170e7e8-fdeb-49f2-b8da-feb660f0740a,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-06-14 11:51:48.000000,debit,Statutory Tax Payment / GST Portal Settlement,105885.05,REF5000000335,jhI5nAdyb1qOEjmcB3Jv602681
dcfd9363-3019-499d-ac90-8de737578efe,acfbe204-7541-492c-a352-040aa984bedc,2026-06-15 14:20:00.000000,debit,EMERGENCY SPECIAL DIVIDEND / CAPITAL EXPENDITURE OUTLIER,1850000.0,OUTLIER-DEBIT-999,jhI5nAdyb1qOEjmcB3JvOUTLIER1
6b1978f6-3a10-4eaf-9e0c-41dda6ededc9,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-06-16 12:58:00.000000,credit,NEFT Inflow / SELECTION MALIGAI Vendor Settlement,146207.76,REF5000000336,jhI5nAdyb1qOEjmcB3Jv223014
fd635982-a6a9-4f6b-a165-2ba02818a2a6,a0000011-0000-0000-0000-000000000011,2026-06-16 20:30:58.000000,credit,NEFT Inflow / SELECTION MALIGAI Vendor Settlement,120376.86,REF5000000337,jhI5nAdyb1qOEjmcB3Jv515898
07ce4b88-3920-417a-9206-564bccd066df,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2026-06-18 13:32:56.000000,debit,IMPS OW - Vendor Wire Settlement,39028.16,REF5000000339,jhI5nAdyb1qOEjmcB3Jv857505
be23e787-d911-4722-a8ad-051b9df087f7,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-06-18 13:49:18.000000,debit,NEFT - Operating Expenses - Office Lease,32016.82,REF5000000338,jhI5nAdyb1qOEjmcB3Jv423404
1513f23f-1a3a-4f3f-a29b-537e969aa69c,a0000011-0000-0000-0000-000000000011,2026-06-20 10:01:16.000000,debit,Payment to Cloud Infrastructure Services,107914.29,REF5000000341,jhI5nAdyb1qOEjmcB3Jv537862
844d12a0-a965-451a-b6e6-252ad60fe8db,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2026-06-20 10:12:21.000000,credit,NEFT Inflow / SELECTION MALIGAI Vendor Settlement,40418.0,REF5000000342,jhI5nAdyb1qOEjmcB3Jv623555
edc79d0e-1e3e-4e19-9662-a06b46e5e1ea,a0000012-0000-0000-0000-000000000012,2026-06-20 13:58:13.000000,debit,UPI-NAVYUG SELECTION Retail Payment,4580.05,REF5000000340,jhI5nAdyb1qOEjmcB3Jv332022
95432c75-f81d-4c87-8f00-df76e66d9203,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-06-20 18:43:21.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,98862.11,REF5000000343,jhI5nAdyb1qOEjmcB3Jv858705
c0166008-e1a4-4040-a7bd-a32cda84dd60,a0000010-0000-0000-0000-000000000010,2026-06-22 08:48:00.000000,debit,NEFT - Operating Expenses - Office Lease,31196.92,REF5000000346,jhI5nAdyb1qOEjmcB3Jv171269
a267ad44-7753-4777-a7cb-79399765fc7d,a0000011-0000-0000-0000-000000000011,2026-06-22 10:00:13.000000,debit,Payment to Cloud Infrastructure Services,5250.48,REF5000000347,jhI5nAdyb1qOEjmcB3Jv768706
c8eaf779-dd17-4ae5-b523-223173d1a026,2d52dda2-d98a-4381-af80-45bdb173860c,2026-06-22 10:46:50.000000,debit,UPI-NAVYUG SELECTION Retail Payment,35274.27,REF5000000344,jhI5nAdyb1qOEjmcB3Jv612036
046a0174-3fa9-46e0-aa80-bba4ea0eca3f,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-06-22 16:41:03.000000,debit,Payment to Cloud Infrastructure Services,41024.73,REF5000000345,jhI5nAdyb1qOEjmcB3Jv957730
0266384b-929c-478d-a7da-a54acf984343,acfbe204-7541-492c-a352-040aa984bedc,2026-06-24 06:30:27.000000,debit,NEFT  - ICIC0001241 - 95584112 - 124105002702 - SELECTION MOBILE,66899.0,HDFCH01078324740,jhI5nAdyb1qOEjmcB3JvWknJwkXCbf1jBFm1NhSSrh+QRpxgqe0VEdKaiI24S8Up
014b7179-e696-4837-9b8e-7164d171b760,acfbe204-7541-492c-a352-040aa984bedc,2026-06-24 06:39:10.000000,debit,NEFT  - UTIB0002678 - 95604250 - 915020031685136 - UMANG SELECTIONHAPURBPES DPF10129,7959.0,HDFCH01078329532,jhI5nAdyb1qOEjmcB3JvWknJwkXCbf1jBFm1NhmQqR0EoF/PNGRDCa1+UTH2I/tV
02c96198-4397-4160-b5ce-607f6696f581,acfbe204-7541-492c-a352-040aa984bedc,2026-06-24 06:56:01.000000,debit,NEFT  - ICIC0001241 - 95600270 - 124105002702 - SELECTION MOBILE,79575.0,HDFCH01078342174,jhI5nAdyb1qOEjmcB3JvWknJwkXCbf1jBFm1MBKUrRvYyGUaTtHlT1wi23x31CRl
001cb576-eb28-44b1-a219-0f3f27093fad,acfbe204-7541-492c-a352-040aa984bedc,2026-06-24 18:24:06.000000,debit,FT -  95842568 -  50200013729069 - SELECTION ELECTRONICS   DAHISAR EAST,14866.0,1715499972,jhI5nAdyb1qOEjmcB3JvWjC6tTO+ZPVqBFPm/GiErC4TRBWRQ5ylPG3p
